Worker Name,Transaction Type,Category,Item Name,Quantity,Amount,Timestamp,Message Content,Confidence
"Smith Ramirez","Withdrawal","Miscellaneous","common_portion_goat",5,0,"2025-09-06T14:50:23.642Z","","high"
"Santiago Bowdin","Withdrawal","Plants","Bulrush",200,0,"2025-09-06T15:33:30.795Z","","high"
"Santiago Bowdin","Withdrawal","Plants","Bulrush",50,0,"2025-09-06T15:33:33.064Z","","high"
"Santiago Bowdin","Withdrawal","Plants","trigo",200,0,"2025-09-06T15:33:37.121Z","","high"
"Santiago Bowdin","Withdrawal","Plants","trigo",50,0,"2025-09-06T15:33:39.513Z","","high"
"Santiago Bowdin","Withdrawal","Plants","trigo",200,0,"2025-09-06T15:37:24.166Z","","high"
"Santiago Bowdin","Withdrawal","Plants","trigo",50,0,"2025-09-06T15:37:27.725Z","","high"
"Santiago Bowdin","Withdrawal","Plants","Bulrush",200,0,"2025-09-06T15:41:05.491Z","","high"
"Santiago Bowdin","Withdrawal","Plants","Bulrush",50,0,"2025-09-06T15:41:07.618Z","","high"
"Santiago Bowdin","Withdrawal","Boxes","caixarustica",100,0,"2025-09-06T15:42:23.484Z","","high"
"Santiago Bowdin","Withdrawal","Plants","Bulrush_Seed",100,0,"2025-09-06T15:48:51.777Z","","high"
"Santiago Bowdin","Withdrawal","Plants","cornseed",100,0,"2025-09-06T15:49:06.804Z","","high"
"Santiago Bowdin","Withdrawal","Plants","Bulrush",200,0,"2025-09-06T15:51:14.464Z","","high"
"Santiago Bowdin","Withdrawal","Plants","Bulrush",50,0,"2025-09-06T15:51:16.755Z","","high"
"Santiago Bowdin","Withdrawal","Plants","trigo",200,0,"2025-09-06T15:51:20.169Z","","high"
"Santiago Bowdin","Withdrawal","Plants","trigo",50,0,"2025-09-06T15:51:22.446Z","","high"
"Zeca Trindade","Deposit","Plants","Bulrush_Seed",200,0,"2025-09-06T17:16:13.806Z","","high"
"Zeca Trindade","Deposit","Plants","cornseed",200,0,"2025-09-06T17:16:26.758Z","","high"
"Zeca Trindade","Deposit","Plants","semente_trigo",200,0,"2025-09-06T17:16:29.289Z","","high"
"Zeca Trindade","Withdrawal","Miscellaneous","sucodelemon",10,0,"2025-09-06T17:18:39.128Z","","high"
"Juca Rabicho","Withdrawal","Miscellaneous","sucodelemon",1,0,"2025-09-06T17:30:20.454Z","","high"
"Juca Rabicho","Withdrawal","Miscellaneous","saladadefruta",2,0,"2025-09-06T17:30:29.834Z","","high"
"Johnny Rocks","Withdrawal","Miscellaneous","common_portion_sheep",8,0,"2025-09-06T17:52:21.471Z","","high"
"Johnny Rocks","Withdrawal","Plants","cornseed",100,0,"2025-09-06T17:54:42.629Z","","high"
"Bartholomeu Dias","Withdrawal","Miscellaneous","serigaequina",1,0,"2025-09-06T17:59:24.797Z","","high"
"Rick Grimes","Withdrawal","Miscellaneous","common_portion_pig",8,0,"2025-09-06T18:03:05.159Z","","high"
"Adonis Bezerra","Withdrawal","Plants","cornseed",50,0,"2025-09-06T18:25:22.663Z","","high"
"Santiago Bowdin","Withdrawal","Plants","Bulrush_Seed",1,0,"2025-09-06T18:27:47.192Z","","high"
"Adonis Bezerra","Withdrawal","Miscellaneous","common_portion_donkey",8,0,"2025-09-06T18:29:19.790Z","","high"
"Guilherme Senna","Withdrawal","Money","Money",0,150,"2025-09-06T18:36:52.332Z","","high"
"Rick Grimes","Withdrawal","Miscellaneous","common_portion",8,0,"2025-09-06T18:39:13.951Z","","high"
"Guilherme Senna","Withdrawal","Miscellaneous","common_portion_goat",8,0,"2025-09-06T18:47:44.036Z","","high"
"Santiago Bowdin","Deposit","Miscellaneous","hoe",30,0,"2025-09-06T18:50:29.109Z","","high"
"Santiago Bowdin","Withdrawal","Miscellaneous","hoe",3,0,"2025-09-06T18:50:50.726Z","","high"
"Guilherme Senna","Withdrawal","Plants","cornseed",100,0,"2025-09-06T18:51:46.851Z","","high"
"Lenore Bowdin","Withdrawal","Miscellaneous","sucodelemon",12,0,"2025-09-06T19:04:06.482Z","","high"
"Lenore Bowdin","Withdrawal","Miscellaneous","saladadefruta",20,0,"2025-09-06T19:04:13.023Z","","high"
"Johnny Rocks","Deposit","Miscellaneous","arado",1,0,"2025-09-06T19:11:27.176Z","","high"
"Johnny Rocks","Deposit","Plants","corn",1,0,"2025-09-06T19:19:18.949Z","","high"
"Johnny Rocks","Deposit","Plants","corn",200,0,"2025-09-06T19:19:34.029Z","","high"
"Johnny Rocks","Deposit","Plants","corn",99,0,"2025-09-06T19:19:38.769Z","","high"
"Johnny Rocks","Deposit","Plants","corn",100,0,"2025-09-06T19:19:43.695Z","","high"
"Johnny Rocks","Deposit","Plants","corn",50,0,"2025-09-06T19:19:50.174Z","","high"
"Johnny Rocks","Deposit","Plants","corn",50,0,"2025-09-06T19:19:56.434Z","","high"
"Lenore Bowdin","Withdrawal","Money","Money",0,320,"2025-09-06T19:21:04.116Z","","high"
"Lenore Bowdin","Deposit","Money","Money",0,160,"2025-09-06T19:22:46.743Z","","high"
"Unknow Andrade","Deposit","Plants","corn",500,0,"2025-09-06T19:24:44.191Z","","high"
"Unknow Andrade","Withdrawal","Plants","corn",1000,0,"2025-09-06T19:24:51.216Z","","high"
"Unknow Andrade","Withdrawal","Plants","corn",200,0,"2025-09-06T19:25:24.183Z","","high"
"Unknow Andrade","Withdrawal","Plants","corn",20,0,"2025-09-06T19:25:28.722Z","","high"
"Unknow Andrade","Withdrawal","Plants","corn",200,0,"2025-09-06T19:25:33.583Z","","high"
"Unknow Andrade","Withdrawal","Plants","corn",100,0,"2025-09-06T19:25:42.418Z","","high"
"Unknow Andrade","Deposit","Plants","corn",320,0,"2025-09-06T19:25:59.727Z","","high"
"Rick Grimes","Withdrawal","Miscellaneous","common_portion_sheep",2,0,"2025-09-06T19:26:24.183Z","","high"
"Johnny Rocks","Deposit","Plants","corn",100,0,"2025-09-06T19:30:17.731Z","","high"
"Johnny Rocks","Deposit","Plants","corn",100,0,"2025-09-06T19:30:22.512Z","","high"
"Johnny Rocks","Deposit","Plants","corn",100,0,"2025-09-06T19:30:27.088Z","","high"
"Johnny Rocks","Deposit","Plants","corn",100,0,"2025-09-06T19:30:33.090Z","","high"
"Johnny Rocks","Deposit","Plants","corn",100,0,"2025-09-06T19:30:38.026Z","","high"
"Notorius Bowdin","Withdrawal","Money","Money",0,40,"2025-09-06T19:31:24.158Z","","high"
"Unknow Andrade","Deposit","Plants","corn",500,0,"2025-09-06T19:31:45.413Z","","high"
"Notorius Bowdin","Withdrawal","Money","Money",0,160,"2025-09-06T19:35:25.690Z","","high"
"Notorius Bowdin","Withdrawal","Miscellaneous","sucodelemon",5,0,"2025-09-06T19:37:05.965Z","","high"
"Bruno Barbosa","Withdrawal","Miscellaneous","common_portion_chicken",8,0,"2025-09-06T19:38:04.790Z","","high"
"Notorius Bowdin","Deposit","Miscellaneous","satchel",33,0,"2025-09-06T19:50:35.212Z","","high"
"Unknow Andrade","Deposit","Plants","corn",500,0,"2025-09-06T19:50:50.854Z","","high"
"Unknow Andrade","Withdrawal","Plants","corn",200,0,"2025-09-06T19:51:00.105Z","","high"
"Unknow Andrade","Withdrawal","Plants","corn",200,0,"2025-09-06T19:51:05.133Z","","high"
"Unknow Andrade","Withdrawal","Plants","corn",100,0,"2025-09-06T19:51:10.411Z","","high"
"Unknow Andrade","Deposit","Plants","corn",500,0,"2025-09-06T19:51:26.981Z","","high"
"Unknow Andrade","Withdrawal","Miscellaneous","satchel",5,0,"2025-09-06T19:52:01.436Z","","high"
"Unknow Andrade","Deposit","Miscellaneous","satchel",5,0,"2025-09-06T19:52:17.528Z","","high"
"Unknow Andrade","Withdrawal","Plants","cornseed",700,0,"2025-09-06T19:52:27.353Z","","high"
"Unknow Andrade","Withdrawal","Plants","cornseed",200,0,"2025-09-06T19:52:50.770Z","","high"
"Unknow Andrade","Withdrawal","Miscellaneous","adubo3",100,0,"2025-09-06T19:55:47.908Z","","high"
"Felipe Morgan","Withdrawal","Miscellaneous","common_portion_goat",8,0,"2025-09-06T19:58:50.447Z","","high"
"Felipe Morgan","Withdrawal","Miscellaneous","hoe",1,0,"2025-09-06T20:01:16.766Z","","high"
"Felipe Morgan","Withdrawal","Plants","Bulrush_Seed",50,0,"2025-09-06T20:01:24.466Z","","high"
"Felipe Morgan","Withdrawal","Miscellaneous","wateringcan_empty",1,0,"2025-09-06T20:01:35.260Z","","high"
"Habbi Wills","Withdrawal","Miscellaneous","batatarecheada",3,0,"2025-09-06T20:01:52.091Z","","high"
"Adonis Bezerra","Deposit","Plants","corn",100,0,"2025-09-06T20:03:45.048Z","","high"
"Adonis Bezerra","Deposit","Plants","corn",100,0,"2025-09-06T20:03:49.916Z","","high"
"Adonis Bezerra","Deposit","Plants","corn",100,0,"2025-09-06T20:03:53.369Z","","high"
"Adonis Bezerra","Deposit","Plants","corn",100,0,"2025-09-06T20:03:56.273Z","","high"
"Adonis Bezerra","Deposit","Plants","corn",100,0,"2025-09-06T20:03:59.634Z","","high"
"Marcos Gallagher","Withdrawal","Miscellaneous","common_portion_donkey",8,0,"2025-09-06T20:06:21.258Z","","high"
"Edw Gallagher","Withdrawal","Miscellaneous","common_portion",8,0,"2025-09-06T20:06:51.474Z","","high"
"Notorius Bowdin","Withdrawal","Money","Money",0,160,"2025-09-06T20:24:53.875Z","","high"
"Felipe Morgan","Withdrawal","Plants","cornseed",50,0,"2025-09-06T20:25:30.406Z","","high"
"Adonis Bezerra","Withdrawal","Plants","corn",100,0,"2025-09-06T20:41:03.028Z","","high"
"Adonis Bezerra","Withdrawal","Plants","corn",100,0,"2025-09-06T20:41:07.501Z","","high"
"Adonis Bezerra","Withdrawal","Plants","corn",100,0,"2025-09-06T20:41:11.556Z","","high"
"Adonis Bezerra","Withdrawal","Plants","corn",100,0,"2025-09-06T20:41:18.585Z","","high"
"Adonis Bezerra","Deposit","Plants","corn",100,0,"2025-09-06T20:41:24.026Z","","high"
"Notorius Bowdin","Withdrawal","Money","Money",0,160,"2025-09-06T20:42:02.902Z","","high"
"Adonis Bezerra","Withdrawal","Plants","corn",100,0,"2025-09-06T20:43:27.683Z","","high"
"Adonis Bezerra","Withdrawal","Plants","corn",50,0,"2025-09-06T20:43:33.300Z","","high"
"Adonis Bezerra","Deposit","Plants","corn",100,0,"2025-09-06T20:45:08.181Z","","high"
"Adonis Bezerra","Withdrawal","Miscellaneous","common_portion_goat",4,0,"2025-09-06T20:57:30.741Z","","high"
"Nathy Miller","Withdrawal","Miscellaneous","common_portion_goat",4,0,"2025-09-06T21:11:35.949Z","","high"
"Guilherme Senna","Withdrawal","Money","Money",0,160,"2025-09-06T21:11:48.085Z","","high"
"Guilherme Senna","Withdrawal","Miscellaneous","common_portion_goat",8,0,"2025-09-06T21:12:00.973Z","","high"
"Guilherme Senna","Withdrawal","Miscellaneous","satchel",10,0,"2025-09-06T21:14:28.120Z","","high"
"Bruno Barbosa","Withdrawal","Miscellaneous","satchel",2,0,"2025-09-06T21:18:35.786Z","","high"
"Bruno Barbosa","Withdrawal","Miscellaneous","satchel",1,0,"2025-09-06T21:18:41.894Z","","high"
"Bruno Barbosa","Deposit","Plants","corn",100,0,"2025-09-06T21:22:13.602Z","","high"
"Bruno Barbosa","Deposit","Plants","corn",200,0,"2025-09-06T21:22:21.159Z","","high"
"Bruno Barbosa","Deposit","Plants","corn",200,0,"2025-09-06T21:22:29.642Z","","high"
"Bruno Barbosa","Withdrawal","Miscellaneous","satchel",2,0,"2025-09-06T21:22:40.810Z","","high"
"Bruno Barbosa","Withdrawal","Miscellaneous","satchel",2,0,"2025-09-06T21:23:09.510Z","","high"
"Felipe Morgan","Deposit","Plants","Bulrush",1,0,"2025-09-06T21:25:48.519Z","","high"
"Felipe Morgan","Deposit","Plants","Bulrush",100,0,"2025-09-06T21:25:54.300Z","","high"
"Felipe Morgan","Deposit","Plants","Bulrush",100,0,"2025-09-06T21:25:58.584Z","","high"
"Felipe Morgan","Deposit","Plants","Bulrush",100,0,"2025-09-06T21:26:02.540Z","","high"
"Felipe Morgan","Deposit","Plants","Bulrush",100,0,"2025-09-06T21:26:07.304Z","","high"
"Felipe Morgan","Deposit","Plants","Bulrush",99,0,"2025-09-06T21:26:11.288Z","","high"
"Bruno Barbosa","Deposit","Plants","corn",200,0,"2025-09-06T21:35:46.884Z","","high"
"Bruno Barbosa","Deposit","Plants","corn",200,0,"2025-09-06T21:35:54.593Z","","high"
"Bruno Barbosa","Deposit","Plants","corn",100,0,"2025-09-06T21:36:01.065Z","","high"
"Zeca Trindade","Withdrawal","Miscellaneous","arado",1,0,"2025-09-06T21:37:23.355Z","","high"
"Zeca Trindade","Withdrawal","Plants","cornseed",200,0,"2025-09-06T21:37:43.721Z","","high"
"Bartholomeu Dias","Withdrawal","Plants","semente_trigo",100,0,"2025-09-06T21:38:08.987Z","","high"
"Bartholomeu Dias","Withdrawal","Miscellaneous","adubo3",68,0,"2025-09-06T21:39:36.662Z","","high"
"Bartholomeu Dias","Withdrawal","Miscellaneous","arado",1,0,"2025-09-06T21:39:39.822Z","","high"
"Bartholomeu Dias","Deposit","Miscellaneous","arado",1,0,"2025-09-06T21:39:41.751Z","","high"
"Zeca Trindade","Withdrawal","Miscellaneous","common_portion",8,0,"2025-09-06T21:44:23.818Z","","high"
"Zeca Trindade","Withdrawal","Miscellaneous","common_portion_chicken",8,0,"2025-09-06T21:44:27.590Z","","high"
"Zeca Trindade","Withdrawal","Money","Money",0,160,"2025-09-06T21:46:11.638Z","","high"
"Zeca Trindade","Withdrawal","Money","Money",0,160,"2025-09-06T21:48:04.159Z","","high"
"Bruno Barbosa","Withdrawal","Miscellaneous","hoe",1,0,"2025-09-06T21:48:27.002Z","","high"
"Bartholomeu Dias","Deposit","Boxes","caixaanimal",250,0,"2025-09-06T22:17:09.424Z","","high"
"Bruno Barbosa","Withdrawal","Miscellaneous","common_portion",8,0,"2025-09-06T22:22:14.755Z","","high"
"Bartholomeu Dias","Withdrawal","Miscellaneous","common_portion_goat",8,0,"2025-09-06T22:26:53.727Z","","high"
"Felipe Morgan","Deposit","Plants","corn",150,0,"2025-09-06T22:29:13.489Z","","high"
"Felipe Morgan","Deposit","Plants","corn",150,0,"2025-09-06T22:29:17.867Z","","high"
"Felipe Morgan","Deposit","Plants","corn",160,0,"2025-09-06T22:29:21.470Z","","high"
"Felipe Morgan","Withdrawal","Miscellaneous","adubo3",100,0,"2025-09-06T22:32:36.947Z","","high"
"Felipe Morgan","Withdrawal","Plants","semente_trigo",100,0,"2025-09-06T22:32:58.218Z","","high"
"Notorius Bowdin","Withdrawal","Boxes","caixaanimal",250,0,"2025-09-06T22:37:50.777Z","","high"
"Bartholomeu Dias","Withdrawal","Money","Money",0,160,"2025-09-06T22:38:08.628Z","","high"
"Bartholomeu Dias","Withdrawal","Boxes","caixarustica",100,0,"2025-09-06T22:46:33.358Z","","high"
"Bartholomeu Dias","Withdrawal","Money","Money",0,160,"2025-09-06T22:57:40.571Z","","high"
"Felipe Morgan","Withdrawal","Miscellaneous","common_portion",8,0,"2025-09-06T23:00:09.242Z","","high"
"Bruno Barbosa","Withdrawal","Miscellaneous","common_portion",8,0,"2025-09-06T23:04:11.317Z","","high"
"Felipe Morgan","Withdrawal","Miscellaneous","common_portion_goat",8,0,"2025-09-06T23:05:31.186Z","","high"
"Bruno Barbosa","Withdrawal","Miscellaneous","planttrimmer",1,0,"2025-09-06T23:06:16.745Z","","high"
"Felipe Morgan","Withdrawal","Miscellaneous","common_portion_goat",7,0,"2025-09-06T23:06:54.599Z","","high"
"Bruno Barbosa","Deposit","Miscellaneous","planttrimmer",1,0,"2025-09-06T23:07:32.054Z","","high"
"Notorius Bowdin","Withdrawal","Boxes","caixadeverduras",200,0,"2025-09-06T23:09:09.459Z","","high"
"Notorius Bowdin","Withdrawal","Boxes","caixadeverduras",50,0,"2025-09-06T23:09:13.066Z","","high"
"Bruno Barbosa","Deposit","Plants","trigo",200,0,"2025-09-06T23:13:22.470Z","","high"
"Bruno Barbosa","Deposit","Plants","trigo",200,0,"2025-09-06T23:13:28.579Z","","high"
"Bruno Barbosa","Deposit","Plants","trigo",100,0,"2025-09-06T23:13:38.498Z","","high"
"Bruno Barbosa","Deposit","Plants","trigo",200,0,"2025-09-06T23:19:21.640Z","","high"
"Bruno Barbosa","Deposit","Plants","trigo",200,0,"2025-09-06T23:19:27.591Z","","high"
"Bruno Barbosa","Deposit","Plants","trigo",100,0,"2025-09-06T23:19:33.246Z","","high"
"Bruno Barbosa","Deposit","Plants","trigo",200,0,"2025-09-06T23:24:23.185Z","","high"
"Bruno Barbosa","Deposit","Plants","trigo",200,0,"2025-09-06T23:24:29.317Z","","high"
"Bruno Barbosa","Deposit","Plants","trigo",100,0,"2025-09-06T23:24:35.154Z","","high"
"Bruno Barbosa","Deposit","Plants","trigo",200,0,"2025-09-06T23:29:12.370Z","","high"
"Bruno Barbosa","Deposit","Plants","trigo",200,0,"2025-09-06T23:29:21.594Z","","high"
"Bruno Barbosa","Deposit","Plants","trigo",100,0,"2025-09-06T23:29:26.877Z","","high"
"Santiago Bowdin","Withdrawal","Money","Money",0,625,"2025-09-06T23:31:54.806Z","","high"
"Bartholomeu Dias","Withdrawal","Boxes","caixadeverduras",200,0,"2025-09-06T23:37:11.719Z","","high"
"Bartholomeu Dias","Withdrawal","Boxes","caixadeverduras",50,0,"2025-09-06T23:37:19.183Z","","high"
"Santiago Bowdin","Deposit","Money","Money",0,2000,"2025-09-06T23:40:26.768Z","","high"
"Lenore Bowdin","Deposit","Money","Money",0,800,"2025-09-06T23:49:19.973Z","","high"
"Santiago Bowdin","Deposit","Money","Money",0,1500,"2025-09-06T23:50:19.317Z","","high"
"Felipe Morgan","Deposit","Plants","trigo",100,0,"2025-09-07T00:16:03.372Z","","high"
"Felipe Morgan","Deposit","Plants","trigo",150,0,"2025-09-07T00:16:08.161Z","","high"
"Felipe Morgan","Deposit","Plants","trigo",200,0,"2025-09-07T00:16:12.832Z","","high"
"Felipe Morgan","Deposit","Plants","trigo",50,0,"2025-09-07T00:16:16.774Z","","high"
"Unknow Andrade","Withdrawal","Miscellaneous","churrossinaloa",10,0,"2025-09-07T00:17:26.395Z","","high"
"Unknow Andrade","Withdrawal","Miscellaneous","coffeebeans",10,0,"2025-09-07T00:18:53.544Z","","high"
"Lenore Bowdin","Withdrawal","Money","Money",0,800,"2025-09-07T00:43:40.204Z","","high"
"Thony Gustav","Withdrawal","Miscellaneous","common_portion_pig",10,0,"2025-09-07T00:48:09.441Z","","high"
"Smith Ramirez","Withdrawal","Money","Money",0,2200,"2025-09-07T01:06:24.875Z","","high"
"Santiago Bowdin","Withdrawal","Miscellaneous","arado",1,0,"2025-09-07T01:07:47.804Z","","high"
"Santiago Bowdin","Deposit","Miscellaneous","arado",1,0,"2025-09-07T01:07:48.736Z","","high"
"Santiago Bowdin","Withdrawal","Miscellaneous","arado",1,0,"2025-09-07T01:08:42.741Z","","high"
"Santiago Bowdin","Deposit","Miscellaneous","arado",1,0,"2025-09-07T01:08:45.209Z","","high"
"Santiago Bowdin","Deposit","Miscellaneous","arado",1,0,"2025-09-07T01:08:46.545Z","","high"
"Thony Gustav","Withdrawal","Money","Money",0,160,"2025-09-07T01:19:47.719Z","","high"
"Unknow Andrade","Deposit","Plants","corn",220,0,"2025-09-07T01:22:30.800Z","","high"
"Unknow Andrade","Deposit","Plants","cornseed",198,0,"2025-09-07T01:22:33.971Z","","high"
"Unknow Andrade","Deposit","Miscellaneous","adubo3",128,0,"2025-09-07T01:22:37.287Z","","high"
"Unknow Andrade","Deposit","Miscellaneous","coffeebeans",10,0,"2025-09-07T01:22:41.712Z","","high"
"Unknow Andrade","Withdrawal","Miscellaneous","saladadefruta",10,0,"2025-09-07T01:22:56.521Z","","high"
"Adonis Bezerra","Deposit","Miscellaneous","common_portion_goat",4,0,"2025-09-07T01:32:07.835Z","","high"
"Adonis Bezerra","Withdrawal","Plants","cornseed",100,0,"2025-09-07T01:32:24.764Z","","high"
"Thony Gustav","Withdrawal","Money","Money",0,160,"2025-09-07T02:02:10.918Z","","high"
"Thony Gustav","Withdrawal","Miscellaneous","saladadefruta",10,0,"2025-09-07T02:02:38.279Z","","high"
"Thony Gustav","Withdrawal","Miscellaneous","embalagem",20,0,"2025-09-07T02:20:51.415Z","","high"
"Thony Gustav","Withdrawal","Plants","semente_trigo",200,0,"2025-09-07T02:21:09.798Z","","high"
"Thony Gustav","Withdrawal","Plants","Bulrush_Seed",200,0,"2025-09-07T02:21:14.069Z","","high"
"Thony Gustav","Withdrawal","Plants","corn",200,0,"2025-09-07T02:22:10.489Z","","high"
"Thony Gustav","Withdrawal","Plants","corn",200,0,"2025-09-07T02:22:15.319Z","","high"
"Thony Gustav","Withdrawal","Plants","Bulrush",200,0,"2025-09-07T02:23:42.767Z","","high"
"Thony Gustav","Deposit","Plants","semente_trigo",200,0,"2025-09-07T02:27:07.152Z","","high"
"Thony Gustav","Deposit","Plants","Bulrush_Seed",200,0,"2025-09-07T02:27:11.969Z","","high"
"Thony Gustav","Withdrawal","Plants","trigo",200,0,"2025-09-07T02:27:25.355Z","","high"
"Zeca Trindade","Deposit","Miscellaneous","satchel",4,0,"2025-09-07T02:34:57.288Z","","high"
"Smith Ramirez","Deposit","Money","Money",0,2200,"2025-09-07T02:40:24.427Z","","high"
"Smith Ramirez","Withdrawal","Miscellaneous","arado",1,0,"2025-09-07T02:46:22.184Z","","high"
"Smith Ramirez","Deposit","Miscellaneous","arado",1,0,"2025-09-07T02:46:24.316Z","","high"
"Smith Ramirez","Withdrawal","Plants","Bulrush",100,0,"2025-09-07T02:47:05.266Z","","high"
"Smith Ramirez","Withdrawal","Plants","corn",100,0,"2025-09-07T02:47:09.534Z","","high"
"Smith Ramirez","Withdrawal","Plants","trigo",100,0,"2025-09-07T02:47:16.541Z","","high"
"Smith Ramirez","Withdrawal","Boxes","caixarustica",10,0,"2025-09-07T02:47:21.108Z","","high"
"Smith Ramirez","Withdrawal","Plants","corn",100,0,"2025-09-07T02:48:06.539Z","","high"
"Smith Ramirez","Withdrawal","Plants","corn",54,0,"2025-09-07T02:49:04.975Z","","high"
"Smith Ramirez","Withdrawal","Plants","trigo",100,0,"2025-09-07T02:49:09.879Z","","high"
"Smith Ramirez","Withdrawal","Plants","Bulrush",100,0,"2025-09-07T02:49:19.070Z","","high"
"Smith Ramirez","Withdrawal","Boxes","caixarustica",10,0,"2025-09-07T02:49:23.494Z","","high"
"Smith Ramirez","Withdrawal","Plants","corn",100,0,"2025-09-07T02:49:57.311Z","","high"
"Smith Ramirez","Withdrawal","Boxes","caixarustica",10,0,"2025-09-07T02:50:49.381Z","","high"
"Smith Ramirez","Withdrawal","Plants","Bulrush",100,0,"2025-09-07T02:50:52.680Z","","high"
"Smith Ramirez","Withdrawal","Plants","corn",100,0,"2025-09-07T02:50:56.352Z","","high"
"Smith Ramirez","Withdrawal","Plants","trigo",100,0,"2025-09-07T02:51:02.359Z","","high"
"Smith Ramirez","Withdrawal","Plants","corn",100,0,"2025-09-07T02:51:37.883Z","","high"
"Smith Ramirez","Withdrawal","Boxes","caixarustica",10,0,"2025-09-07T02:52:28.849Z","","high"
"Smith Ramirez","Withdrawal","Plants","Bulrush",100,0,"2025-09-07T02:52:31.937Z","","high"
"Smith Ramirez","Withdrawal","Plants","corn",100,0,"2025-09-07T02:52:35.251Z","","high"
"Smith Ramirez","Withdrawal","Plants","trigo",100,0,"2025-09-07T02:52:39.164Z","","high"
"Smith Ramirez","Withdrawal","Plants","corn",100,0,"2025-09-07T02:53:12.430Z","","high"
"Smith Ramirez","Withdrawal","Plants","corn",100,0,"2025-09-07T02:53:44.313Z","","high"
"Smith Ramirez","Withdrawal","Boxes","caixarustica",10,0,"2025-09-07T02:53:48.035Z","","high"
"Smith Ramirez","Withdrawal","Plants","trigo",100,0,"2025-09-07T02:53:53.780Z","","high"
"Smith Ramirez","Withdrawal","Plants","Bulrush",100,0,"2025-09-07T02:53:59.719Z","","high"
"Smith Ramirez","Withdrawal","Plants","corn",100,0,"2025-09-07T02:54:49.887Z","","high"
"Zeca Trindade","Withdrawal","Miscellaneous","common_portion_sheep",8,0,"2025-09-07T03:02:52.452Z","","high"
"Zeca Trindade","Withdrawal","Miscellaneous","common_portion_donkey",8,0,"2025-09-07T03:02:58.940Z","","high"
"Adonis Bezerra","Deposit","Plants","cornseed",79,0,"2025-09-07T03:04:24.651Z","","high"
"Zeca Trindade","Withdrawal","Miscellaneous","satchel",4,0,"2025-09-07T03:07:09.657Z","","high"
"Joao Malvoro","Withdrawal","Miscellaneous","arado",1,0,"2025-09-07T03:08:38.746Z","","high"
"Joao Malvoro","Deposit","Miscellaneous","arado",1,0,"2025-09-07T03:09:27.387Z","","high"
"Joao Malvoro","Deposit","Miscellaneous","wateringcan_empty",40,0,"2025-09-07T03:09:36.213Z","","high"
"Joao Malvoro","Withdrawal","Miscellaneous","wateringcan",50,0,"2025-09-07T03:09:40.649Z","","high"
"Joao Malvoro","Withdrawal","Plants","Bulrush_Seed",50,0,"2025-09-07T03:09:58.542Z","","high"
"Thony Gustav","Withdrawal","Plants","corn",200,0,"2025-09-07T03:23:52.796Z","","high"
"Thony Gustav","Withdrawal","Plants","corn",100,0,"2025-09-07T03:23:59.066Z","","high"
"Thony Gustav","Withdrawal","Plants","trigo",150,0,"2025-09-07T03:24:08.627Z","","high"
"Thony Gustav","Withdrawal","Plants","trigo",150,0,"2025-09-07T03:25:17.289Z","","high"
"Thony Gustav","Withdrawal","Plants","Bulrush",150,0,"2025-09-07T03:25:35.923Z","","high"
"Joao Malvoro","Withdrawal","Miscellaneous","adubo3",50,0,"2025-09-07T03:32:47.030Z","","high"
"Joao Malvoro","Deposit","Plants","Bulrush",200,0,"2025-09-07T03:47:11.707Z","","high"
"Joao Malvoro","Deposit","Plants","Bulrush",200,0,"2025-09-07T03:47:15.658Z","","high"
"Joao Malvoro","Deposit","Plants","Bulrush",90,0,"2025-09-07T03:47:18.694Z","","high"
"Joao Malvoro","Deposit","Miscellaneous","wateringcan",42,0,"2025-09-07T03:48:13.699Z","","high"
"Joao Malvoro","Deposit","Miscellaneous","wateringcan_empty",8,0,"2025-09-07T03:48:17.684Z","","high"
"Joao Malvoro","Deposit","Miscellaneous","adubo3",2,0,"2025-09-07T03:48:22.575Z","","high"
"Zeca Trindade","Deposit","Miscellaneous","adubo3",4,0,"2025-09-07T03:52:04.206Z","","high"
"Joao Malvoro","Deposit","Plants","Bulrush",200,0,"2025-09-07T03:54:35.348Z","","high"
"Joao Malvoro","Deposit","Plants","Bulrush",120,0,"2025-09-07T03:54:40.166Z","","high"
"Zeca Trindade","Deposit","Plants","corn",490,0,"2025-09-07T04:02:31.770Z","","high"
"Zeca Trindade","Deposit","Plants","corn",500,0,"2025-09-07T04:16:08.913Z","","high"
"Zeca Trindade","Deposit","Plants","corn",500,0,"2025-09-07T04:20:37.447Z","","high"
"Zeca Trindade","Deposit","Plants","corn",500,0,"2025-09-07T04:24:43.842Z","","high"
"Cliff Dillimore","Withdrawal","Miscellaneous","churrossinaloa",5,0,"2025-09-07T04:29:45.206Z","","high"
"Cliff Dillimore","Withdrawal","Plants","banana_semente",1,0,"2025-09-07T04:29:50.507Z","","high"
"Cliff Dillimore","Withdrawal","Miscellaneous","hoe",1,0,"2025-09-07T04:29:58.898Z","","high"
"Zeca Trindade","Deposit","Plants","corn",500,0,"2025-09-07T04:30:12.054Z","","high"
"Zeca Trindade","Deposit","Plants","corn",500,0,"2025-09-07T04:47:10.210Z","","high"
"Zeca Trindade","Deposit","Plants","corn",490,0,"2025-09-07T04:54:28.771Z","","high"
